%%% Global Ocean Heat Content estimate from 1940 to 2017 (v3, Monthly)
%%% CZ16 method (EnOI-DE/CMIP5 method, firstly Published in Journal of Climate, improved in our Science Advances paper)
%%% Cheng L. and J. Zhu, 2016, Benefits of CMIP5 multimodel ensemble in reconstructing historical ocean subsurface temperature variation, Journal of Climate. 29(15),5393-5416,doi:10.1175/JCLI-D-15-0730.1
%%% Cheng L. *, K. Trenberth, J. Fasullo, T. Boyer, J. Abraham, J. Zhu, 2017: Improved estimates of ocean heat content from 1960 to 2015, Science Advances, 3, e1601545. 

%%% Update date: Mar. 2018 by L.Cheng (all 2017 values are included)
%%% unit of OHC:  *10^22 Joules
%%% Smoothed-OHC is 12-month running mean.
%%% Baseline: 2006-2015
%%% Note: in this version (v3), we included the Arctic Ocean, improved land mask, and used updated CH14 XBT correction.
%%% Information of updated CH14 scheme for XBT data provided in http://159.226.119.60/cheng/ and https://www.nodc.noaa.gov/OC5/XBT_BIAS/xbt_bias.html
%%% Note: Reliable records are after 1955

%%% Link to Ocean Gridded Temperature Analysis: 
%%% ftp://ds1.iap.ac.cn/ftp/cheng/CZ16_v3_IAP_Temperature_gridded_1month_netcdf/
%%% OR:  http://ddl.escience.cn/f/FiL0

"year" "month" "OHC0-700m" "Smoothed OHC0-700m" "Error, 95% CI is OHC+/-Error" "OHC700-2000m" "Smoothed OHC700-2000m" "Error, 95% CI is OHC+/-Error" 
1975	3	-15.47	-15.24	2.09	-6.28	-6.22	1.78
1975	4	-15.60	-15.23	2.07	-6.30	-6.33	1.73
1975	5	-15.14	-15.23	2.12	-6.23	-6.48	1.72
1975	6	-16.32	-15.15	2.27	-6.28	-6.70	1.73
1975	7	-16.38	-15.18	2.18	-6.68	-6.91	1.73
1975	8	-15.33	-15.30	2.10	-6.42	-7.08	1.75
1975	9	-14.99	-15.33	2.30	-7.12	-7.24	1.79
1975	10	-15.49	-15.35	2.23	-7.42	-7.38	1.85
1975	11	-13.89	-15.44	2.05	-8.39	-7.54	1.92
1975	12	-14.45	-15.52	2.13	-8.73	-7.71	1.95
1976	1	-15.49	-15.51	2.03	-7.99	-7.85	1.98
1976	2	-15.73	-15.47	2.05	-8.07	-7.96	1.94
1976	3	-14.91	-15.46	2.09	-8.14	-8.06	1.93
1976	4	-16.49	-15.38	2.21	-8.00	-8.13	1.91
1976	5	-16.58	-15.32	2.31	-8.18	-8.17	1.88
1976	6	-16.76	-15.34	2.21	-8.46	-8.16	1.85
1976	7	-15.60	-15.33	2.09	-7.89	-8.17	1.85
1976	8	-15.23	-15.21	2.11	-7.90	-8.23	1.86
1976	9	-14.69	-15.04	2.15	-8.01	-8.28	1.89
1976	10	-13.92	-14.84	2.08	-8.28	-8.30	1.84
1976	11	-14.02	-14.63	2.07	-8.27	-8.31	1.81
1976	12	-14.91	-14.46	2.06	-8.62	-8.30	1.72
1977	1	-14.64	-14.37	1.92	-8.48	-8.29	1.69
1977	2	-13.70	-14.35	1.85	-9.00	-8.31	1.63
1977	3	-13.02	-14.35	1.83	-8.48	-8.32	1.63
1977	4	-13.55	-14.36	1.96	-8.12	-8.32	1.65
1977	5	-14.45	-14.38	2.10	-8.32	-8.29	1.65
1977	6	-14.76	-14.38	2.13	-8.06	-8.22	1.59
1977	7	-15.52	-14.32	2.06	-8.06	-8.14	1.60
1977	8	-14.80	-14.28	2.02	-8.13	-8.05	1.63
1977	9	-15.14	-14.28	1.96	-8.03	-7.96	1.60
1977	10	-13.81	-14.29	1.86	-8.17	-7.89	1.60
1977	11	-14.45	-14.29	1.85	-7.75	-7.85	1.61
1977	12	-14.53	-14.27	1.77	-7.59	-7.85	1.61
1978	1	-13.69	-14.19	1.57	-7.58	-7.86	1.61
1978	2	-13.56	-14.13	1.58	-7.68	-7.83	1.60
1978	3	-13.09	-14.06	1.65	-7.46	-7.80	1.60
1978	4	-13.73	-13.98	1.64	-7.56	-7.77	1.61
1978	5	-14.32	-13.91	1.64	-8.02	-7.74	1.54
1978	6	-14.51	-13.83	1.45	-8.37	-7.74	1.49
1978	7	-13.89	-13.84	1.29	-7.91	-7.75	1.44
1978	8	-14.88	-13.94	1.32	-7.63	-7.75	1.42
1978	9	-13.34	-14.05	1.35	-7.80	-7.77	1.40
1978	10	-13.69	-14.13	1.42	-7.63	-7.80	1.39
1978	11	-13.01	-14.17	1.34	-7.59	-7.81	1.38
1978	12	-13.91	-14.21	1.34	-7.78	-7.79	1.39
1979	1	-14.54	-14.25	1.32	-7.53	-7.75	1.36
1979	2	-15.15	-14.32	1.30	-7.71	-7.73	1.35
1979	3	-14.21	-14.45	1.29	-7.87	-7.72	1.38
1979	4	-14.43	-14.65	1.33	-7.87	-7.74	1.40
1979	5	-14.72	-14.88	1.39	-8.07	-7.76	1.38
1979	6	-14.90	-15.06	1.36	-7.72	-7.76	1.35
1979	7	-14.48	-15.09	1.46	-7.62	-7.75	1.32
1979	8	-15.96	-15.00	1.53	-7.45	-7.74	1.34
1979	9	-15.47	-14.87	1.62	-7.92	-7.71	1.33
1979	10	-16.43	-14.79	1.11	-7.99	-7.64	1.38
1979	11	-15.78	-14.75	1.09	-7.65	-7.57	1.42
1979	12	-15.37	-14.74	1.07	-7.65	-7.51	1.44
1980	1	-13.93	-14.84	1.05	-7.42	-7.48	1.48
1980	2	-13.45	-14.93	1.02	-7.56	-7.46	1.49
1980	3	-12.95	-14.94	1.04	-7.23	-7.43	1.48
1980	4	-13.79	-14.92	0.97	-7.00	-7.38	1.49
1980	5	-14.23	-14.88	0.99	-7.16	-7.34	1.45
1980	6	-15.29	-14.90	0.90	-7.25	-7.34	1.43
1980	7	-16.47	-14.94	0.87	-7.40	-7.35	1.43
1980	8	-15.96	-15.01	0.99	-7.22	-7.38	1.45
1980	9	-15.74	-15.05	1.08	-7.29	-7.43	1.48
1980	10	-15.79	-15.01	1.09	-7.40	-7.50	1.45
1980	11	-15.46	-14.93	1.03	-7.45	-7.56	1.45
1980	12	-16.07	-14.87	1.02	-7.69	-7.59	1.47
1981	1	-14.32	-14.79	0.97	-7.68	-7.62	1.40
1981	2	-14.54	-14.71	0.93	-7.92	-7.64	1.45
1981	3	-12.85	-14.63	0.91	-8.04	-7.66	1.47
1981	4	-12.96	-14.52	0.89	-7.93	-7.66	1.50
1981	5	-13.26	-14.46	0.96	-7.74	-7.66	1.48
1981	6	-14.67	-14.46	0.93	-7.50	-7.68	1.43
1981	7	-15.26	-14.50	0.94	-7.66	-7.72	1.43
1981	8	-15.23	-14.50	1.49	-7.45	-7.74	1.49
1981	9	-14.65	-14.50	1.64	-7.53	-7.72	1.50
1981	10	-14.20	-14.61	1.68	-7.39	-7.70	1.49
1981	11	-15.50	-14.73	1.63	-7.47	-7.67	1.46
1981	12	-16.08	-14.85	1.51	-8.09	-7.65	1.45
1982	1	-15.23	-14.93	1.35	-8.23	-7.62	1.34
1982	2	-13.68	-14.98	1.30	-7.77	-7.58	1.32
1982	3	-13.80	-15.01	1.28	-7.76	-7.53	1.31
1982	4	-14.45	-15.07	1.22	-7.73	-7.50	1.32
1982	5	-14.68	-15.13	1.20	-7.28	-7.48	1.32
1982	6	-16.10	-15.17	1.24	-7.34	-7.45	1.37
1982	7	-15.84	-15.26	1.23	-7.11	-7.38	1.37
1982	8	-15.77	-15.46	1.27	-6.99	-7.34	1.38
1982	9	-14.91	-15.68	1.34	-6.94	-7.35	1.39
1982	10	-15.46	-15.78	1.29	-7.16	-7.37	1.39
1982	11	-15.63	-15.82	1.27	-7.27	-7.41	1.33
1982	12	-16.80	-15.78	1.27	-7.48	-7.48	1.28
1983	1	-16.67	-15.73	1.15	-7.17	-7.55	1.20
1983	2	-17.17	-15.76	1.16	-7.83	-7.61	1.22
1983	3	-15.44	-15.83	1.14	-7.99	-7.66	1.21
1983	4	-15.30	-15.85	1.21	-8.04	-7.70	1.25
1983	5	-14.75	-15.84	1.35	-8.00	-7.74	1.26
1983	6	-15.15	-15.81	1.34	-8.19	-7.79	1.24
1983	7	-15.50	-15.68	1.23	-7.94	-7.85	1.23
1983	8	-16.85	-15.45	1.30	-7.61	-7.93	1.22
1983	9	-15.66	-15.22	1.35	-7.48	-7.98	1.26
1983	10	-15.17	-15.13	1.32	-7.64	-8.02	1.25
1983	11	-15.67	-15.19	1.30	-7.84	-8.08	1.25
1983	12	-15.87	-15.34	1.37	-7.97	-8.14	1.22
1984	1	-14.53	-15.55	1.23	-8.28	-8.20	1.20
1984	2	-13.89	-15.74	1.29	-8.46	-8.25	1.18
1984	3	-13.26	-15.90	1.15	-8.51	-8.33	1.17
1984	4	-15.33	-16.06	1.13	-8.49	-8.41	1.16
1984	5	-15.99	-16.14	1.08	-8.99	-8.50	1.18
1984	6	-17.61	-16.14	1.09	-8.81	-8.55	1.18
1984	7	-18.09	-16.13	1.01	-8.57	-8.55	1.18
1984	8	-18.78	-16.10	1.06	-8.36	-8.54	1.16
1984	9	-17.67	-16.07	1.19	-8.54	-8.55	1.15
1984	10	-16.85	-15.93	1.27	-8.62	-8.58	1.17
1984	11	-15.84	-15.72	1.23	-8.83	-8.57	1.13
1984	12	-15.85	-15.50	1.21	-8.36	-8.55	1.15
1985	1	-14.16	-15.27	1.21	-7.89	-8.55	1.12
1985	2	-13.77	-15.04	1.25	-8.57	-8.57	1.17
1985	3	-12.57	-14.86	1.25	-8.70	-8.59	1.13
1985	4	-12.58	-14.72	1.21	-8.79	-8.59	1.14
1985	5	-13.70	-14.61	1.17	-8.63	-8.56	1.14
1985	6	-14.80	-14.54	1.17	-8.62	-8.52	1.13
1985	7	-15.22	-14.56	1.11	-8.75	-8.50	1.17
1985	8	-16.26	-14.63	1.17	-8.69	-8.45	1.21
1985	9	-15.74	-14.70	1.32	-8.68	-8.36	1.27
1985	10	-15.36	-14.78	1.35	-8.57	-8.26	1.26
1985	11	-14.80	-14.79	1.23	-8.12	-8.13	1.22
1985	12	-15.32	-14.68	1.21	-8.07	-7.99	1.19
1986	1	-15.05	-14.45	1.07	-7.73	-7.82	1.17
1986	2	-14.48	-14.12	1.11	-7.48	-7.61	1.19
1986	3	-13.72	-13.75	1.11	-7.73	-7.39	1.17
1986	4	-13.28	-13.43	1.15	-7.34	-7.19	1.15
1986	5	-13.24	-13.21	1.13	-6.98	-7.03	1.16
1986	6	-12.53	-13.06	1.10	-6.85	-6.89	1.14
1986	7	-11.93	-12.94	0.98	-6.44	-6.79	1.14
1986	8	-11.82	-12.85	1.01	-6.12	-6.70	1.15
1986	9	-11.18	-12.77	1.07	-5.91	-6.60	1.12
1986	10	-12.17	-12.70	1.20	-6.46	-6.52	1.09
1986	11	-12.70	-12.68	1.14	-6.30	-6.46	1.11
1986	12	-13.90	-12.74	1.06	-6.69	-6.42	1.09
1987	1	-13.50	-12.88	0.94	-6.69	-6.40	1.05
1987	2	-13.85	-13.09	0.84	-6.35	-6.40	1.08
1987	3	-12.51	-13.32	0.89	-6.43	-6.41	1.06
1987	4	-12.73	-13.46	0.89	-6.61	-6.42	1.08
1987	5	-13.31	-13.51	0.90	-6.40	-6.43	1.06
1987	6	-13.97	-13.48	0.69	-6.41	-6.43	1.06
1987	7	-14.00	-13.42	0.64	-6.40	-6.41	1.04
1987	8	-14.78	-13.42	0.62	-6.26	-6.40	1.01
1987	9	-13.58	-13.46	0.73	-6.04	-6.41	1.00
1987	10	-13.24	-13.55	0.71	-6.52	-6.39	1.01
1987	11	-12.86	-13.64	0.66	-6.38	-6.39	0.95
1987	12	-12.92	-13.69	0.66	-6.58	-6.41	0.95
1988	1	-13.11	-13.66	0.68	-6.39	-6.45	0.92
1988	2	-14.20	-13.57	0.71	-6.52	-6.49	0.94
1988	3	-13.23	-13.46	0.70	-6.31	-6.58	0.88
1988	4	-14.01	-13.38	0.77	-6.44	-6.68	0.89
1988	5	-14.32	-13.31	0.81	-6.55	-6.77	0.87
1988	6	-14.02	-13.29	0.73	-6.79	-6.88	0.90
1988	7	-13.44	-13.27	0.73	-6.81	-6.97	0.92
1988	8	-13.18	-13.16	0.77	-6.91	-7.02	0.97
1988	9	-12.36	-13.06	0.95	-7.44	-7.02	1.01
1988	10	-12.60	-13.00	0.91	-7.54	-7.01	1.00
1988	11	-11.93	-12.94	0.95	-7.69	-7.02	1.00
1988	12	-13.24	-12.91	0.93	-7.80	-7.03	0.96
1989	1	-12.23	-12.94	0.92	-7.36	-7.03	0.95
1989	2	-12.55	-13.06	0.95	-6.60	-7.00	0.95
1989	3	-12.56	-13.30	0.98	-6.28	-6.96	0.95
1989	4	-13.11	-13.55	0.98	-6.31	-6.92	1.00
1989	5	-13.72	-13.79	1.04	-6.86	-6.88	1.00
1989	6	-14.09	-14.04	0.94	-6.86	-6.83	0.96
1989	7	-14.08	-14.25	0.86	-6.58	-6.79	0.95
1989	8	-15.38	-14.38	0.92	-6.57	-6.79	0.95
1989	9	-15.78	-14.50	0.98	-6.68	-6.85	0.96
1989	10	-15.24	-14.60	0.90	-7.28	-6.90	0.95
1989	11	-15.09	-14.66	0.97	-7.09	-6.93	0.96
1989	12	-16.15	-14.76	0.86	-7.25	-6.95	1.27
1990	1	-14.30	-14.88	0.91	-6.82	-6.97	1.21
1990	2	-13.69	-14.91	0.87	-7.23	-6.99	1.18
1990	3	-14.16	-14.85	0.88	-7.03	-7.01	1.20
1990	4	-13.93	-14.78	0.92	-6.85	-7.03	1.23
1990	5	-14.40	-14.65	0.97	-7.07	-7.03	1.25
1990	6	-15.69	-14.38	1.01	-6.98	-7.05	1.24
1990	7	-15.43	-14.06	0.88	-6.92	-7.07	1.21
1990	8	-14.73	-13.78	0.91	-6.81	-7.08	1.22
1990	9	-15.12	-13.46	1.01	-6.99	-7.12	1.22
1990	10	-14.14	-13.08	0.93	-7.29	-7.17	1.22
1990	11	-13.01	-12.69	0.90	-7.17	-7.21	1.20
1990	12	-11.84	-12.26	0.88	-7.51	-7.22	1.18
1991	1	-10.83	-11.78	0.79	-7.05	-7.26	1.04
1991	2	-10.47	-11.30	0.82	-7.42	-7.32	0.99
1991	3	-9.70	-10.91	0.84	-7.67	-7.39	1.00
1991	4	-9.40	-10.56	0.81	-7.55	-7.44	1.00
1991	5	-9.56	-10.34	0.81	-7.28	-7.46	1.00
1991	6	-10.16	-10.34	0.85	-7.09	-7.43	1.03
1991	7	-9.34	-10.47	0.79	-7.57	-7.37	1.02
1991	8	-9.37	-10.71	0.74	-7.71	-7.28	1.04
1991	9	-11.04	-10.93	1.01	-7.78	-7.15	1.03
1991	10	-9.78	-11.11	0.98	-7.75	-7.01	1.00
1991	11	-12.21	-11.32	1.05	-7.16	-6.87	0.96
1991	12	-12.61	-11.51	0.95	-6.81	-6.74	0.93
1992	1	-13.27	-11.63	0.86	-6.32	-6.59	0.86
1992	2	-13.60	-11.74	0.83	-5.95	-6.39	0.82
1992	3	-12.02	-11.79	0.85	-6.08	-6.16	0.85
1992	4	-11.42	-11.79	0.88	-5.76	-5.93	0.85
1992	5	-12.56	-11.73	0.85	-5.73	-5.72	0.87
1992	6	-11.74	-11.58	0.80	-5.51	-5.54	0.86
1992	7	-10.60	-11.38	0.78	-5.52	-5.42	0.87
1992	8	-10.84	-11.13	0.83	-4.96	-5.34	0.91
1992	9	-10.57	-10.94	0.91	-5.00	-5.28	0.90
1992	10	-10.22	-10.83	0.81	-4.98	-5.22	0.87
1992	11	-10.42	-10.68	0.87	-4.82	-5.18	0.87
1992	12	-10.84	-10.55	0.86	-4.97	-5.16	0.87
1993	1	-10.13	-10.53	0.86	-5.10	-5.14	0.82
1993	2	-10.79	-10.60	0.83	-5.29	-5.13	0.78
1993	3	-10.35	-10.71	0.83	-5.33	-5.14	0.75
1993	4	-10.33	-10.85	0.77	-5.13	-5.15	0.74
1993	5	-10.19	-10.97	0.75	-5.32	-5.18	0.76
1993	6	-10.89	-11.02	0.68	-5.42	-5.24	0.77
1993	7	-11.08	-11.05	0.66	-5.26	-5.28	0.77
1993	8	-11.98	-11.06	0.68	-5.04	-5.29	0.75
1993	9	-12.00	-11.03	0.66	-5.07	-5.30	0.74
1993	10	-12.13	-11.04	0.75	-5.15	-5.30	0.74
1993	11	-11.42	-11.08	0.72	-5.34	-5.31	0.73
1993	12	-11.11	-11.12	0.71	-5.85	-5.30	0.73
1994	1	-10.59	-11.12	0.63	-5.22	-5.29	0.71
1994	2	-10.39	-11.07	0.64	-5.48	-5.27	0.73
1994	3	-10.26	-10.95	0.62	-5.26	-5.24	0.72
1994	4	-10.61	-10.77	0.63	-5.29	-5.20	0.73
1994	5	-10.90	-10.62	0.61	-5.24	-5.16	0.73
1994	6	-11.08	-10.52	0.65	-5.36	-5.09	0.72
1994	7	-10.77	-10.47	0.61	-5.10	-5.02	0.71
1994	8	-11.12	-10.48	0.70	-4.76	-4.95	0.73
1994	9	-9.97	-10.52	0.74	-4.62	-4.90	0.74
1994	10	-10.03	-10.55	0.71	-4.66	-4.87	0.75
1994	11	-9.81	-10.57	0.67	-4.77	-4.83	0.77
1994	12	-10.23	-10.61	0.68	-4.86	-4.78	0.77
1995	1	-10.42	-10.68	0.62	-4.47	-4.75	0.68
1995	2	-10.83	-10.80	0.60	-4.62	-4.73	0.65
1995	3	-10.74	-10.99	0.59	-4.95	-4.73	0.65
1995	4	-10.91	-11.23	0.62	-4.77	-4.76	0.67
1995	5	-11.03	-11.45	0.61	-4.74	-4.78	0.73
1995	6	-11.79	-11.63	0.55	-4.84	-4.80	0.77
1995	7	-11.87	-11.72	0.52	-4.77	-4.82	0.79
1995	8	-12.86	-11.71	0.61	-4.63	-4.84	0.82
1995	9	-12.84	-11.61	0.68	-4.84	-4.82	0.82
1995	10	-12.74	-11.46	0.70	-4.98	-4.79	0.84
1995	11	-12.38	-11.28	0.67	-5.01	-4.75	0.85
1995	12	-12.01	-11.05	0.66	-5.19	-4.71	0.86
1996	1	-10.84	-10.76	0.61	-4.63	-4.67	0.81
1996	2	-10.09	-10.45	0.61	-4.73	-4.63	0.82
1996	3	-9.19	-10.11	0.63	-4.57	-4.58	0.84
1996	4	-8.82	-9.74	0.67	-4.21	-4.52	0.85
1996	5	-8.83	-9.42	0.65	-4.36	-4.45	0.85
1996	6	-8.41	-9.19	0.60	-4.44	-4.38	0.84
1996	7	-8.30	-9.03	0.54	-4.23	-4.32	0.82
1996	8	-9.05	-8.93	0.59	-4.18	-4.27	0.87
1996	9	-8.45	-8.88	0.60	-4.12	-4.23	0.87
1996	10	-8.26	-8.89	0.59	-4.13	-4.21	0.87
1996	11	-9.15	-8.96	0.61	-4.27	-4.21	0.89
1996	12	-9.85	-9.06	0.63	-4.31	-4.21	0.90
1997	1	-9.01	-9.17	0.58	-4.02	-4.20	0.81
1997	2	-9.47	-9.23	0.59	-4.12	-4.17	0.80
1997	3	-8.81	-9.28	0.57	-4.20	-4.14	0.80
1997	4	-9.39	-9.40	0.59	-4.16	-4.12	0.80
1997	5	-9.89	-9.52	0.55	-4.35	-4.08	0.83
1997	6	-9.84	-9.60	0.52	-4.40	-4.04	0.81
1997	7	-9.42	-9.73	0.46	-4.08	-4.00	0.80
1997	8	-9.47	-9.85	0.43	-3.66	-3.97	0.82
1997	9	-9.10	-9.93	0.45	-3.97	-3.95	0.83
1997	10	-10.47	-9.95	0.47	-3.69	-3.91	0.83
1997	11	-9.79	-9.85	0.50	-3.74	-3.85	0.82
1997	12	-11.32	-9.72	0.48	-3.81	-3.78	0.82
1998	1	-10.69	-9.58	0.43	-3.59	-3.69	0.73
1998	2	-10.50	-9.42	0.45	-3.92	-3.62	0.73
1998	3	-9.73	-9.26	0.42	-3.79	-3.55	0.72
1998	4	-8.94	-9.07	0.40	-3.58	-3.48	0.73
1998	5	-8.10	-8.84	0.37	-3.67	-3.44	0.74
1998	6	-8.30	-8.61	0.36	-3.31	-3.40	0.71
1998	7	-7.59	-8.41	0.36	-3.02	-3.36	0.70
1998	8	-7.56	-8.23	0.40	-2.98	-3.32	0.69
1998	9	-7.28	-8.03	0.40	-2.94	-3.26	0.71
1998	10	-7.66	-7.87	0.42	-3.16	-3.21	0.71
1998	11	-7.05	-7.76	0.46	-3.21	-3.17	0.71
1998	12	-8.44	-7.65	0.47	-3.40	-3.15	0.71
1999	1	-8.92	-7.54	0.46	-3.16	-3.14	0.62
1999	2	-7.88	-7.46	0.47	-3.20	-3.13	0.61
1999	3	-7.50	-7.37	0.47	-3.11	-3.13	0.63
1999	4	-7.40	-7.29	0.41	-3.06	-3.12	0.65
1999	5	-6.91	-7.27	0.40	-3.32	-3.14	0.67
1999	6	-6.79	-7.30	0.43	-3.20	-3.17	0.68
1999	7	-6.66	-7.32	0.43	-2.92	-3.21	0.69
1999	8	-6.54	-7.40	0.46	-2.84	-3.25	0.69
1999	9	-6.02	-7.54	0.51	-2.91	-3.29	0.69
1999	10	-6.98	-7.70	0.50	-3.10	-3.35	0.68
1999	11	-7.45	-7.87	0.50	-3.67	-3.39	0.67
1999	12	-8.70	-8.03	0.48	-3.81	-3.41	0.67
2000	1	-8.99	-8.16	0.44	-3.57	-3.44	0.58
2000	2	-9.74	-8.32	0.43	-3.68	-3.47	0.58
2000	3	-9.19	-8.49	0.44	-3.80	-3.50	0.58
2000	4	-9.41	-8.63	0.45	-3.67	-3.53	0.58
2000	5	-9.07	-8.73	0.49	-3.61	-3.53	0.59
2000	6	-8.39	-8.80	0.48	-3.51	-3.51	0.59
2000	7	-8.34	-8.81	0.48	-3.27	-3.48	0.59
2000	8	-8.50	-8.74	0.51	-3.27	-3.44	0.58
2000	9	-8.21	-8.63	0.58	-3.27	-3.41	0.56
2000	10	-8.30	-8.52	0.56	-3.31	-3.38	0.57
2000	11	-8.50	-8.38	0.56	-3.42	-3.35	0.56
2000	12	-9.31	-8.27	0.52	-3.57	-3.32	0.55
2001	1	-8.66	-8.22	0.46	-3.19	-3.32	0.48
2001	2	-8.20	-8.22	0.44	-3.21	-3.32	0.48
2001	3	-8.11	-8.23	0.47	-3.39	-3.32	0.50
2001	4	-7.82	-8.23	0.47	-3.38	-3.32	0.51
2001	5	-7.35	-8.18	0.48	-3.23	-3.32	0.51
2001	6	-7.57	-8.10	0.48	-3.27	-3.30	0.49
2001	7	-8.01	-7.99	0.45	-3.29	-3.28	0.49
2001	8	-8.66	-7.86	0.47	-3.27	-3.25	0.50
2001	9	-8.35	-7.75	0.39	-3.31	-3.23	0.50
2001	10	-8.19	-7.63	0.42	-3.37	-3.20	0.50
2001	11	-7.44	-7.52	0.45	-3.31	-3.17	0.50
2001	12	-8.42	-7.38	0.39	-3.28	-3.15	0.49
2002	1	-6.90	-7.22	0.39	-2.85	-3.12	0.45
2002	2	-6.87	-7.02	0.40	-2.97	-3.07	0.46
2002	3	-6.65	-6.76	0.43	-3.04	-3.00	0.48
2002	4	-6.42	-6.50	0.46	-3.02	-2.93	0.48
2002	5	-6.12	-6.25	0.44	-3.00	-2.87	0.49
2002	6	-5.52	-5.96	0.51	-3.04	-2.81	0.49
2002	7	-6.19	-5.69	0.51	-2.80	-2.78	0.49
2002	8	-5.64	-5.47	0.54	-2.51	-2.75	0.50
2002	9	-5.20	-5.25	0.55	-2.43	-2.72	0.49
2002	10	-5.15	-5.02	0.57	-2.53	-2.69	0.48
2002	11	-4.41	-4.79	0.55	-2.58	-2.66	0.50
2002	12	-4.53	-4.57	0.55	-2.68	-2.63	0.52
2003	1	-4.28	-4.36	0.58	-2.61	-2.59	0.51
2003	2	-4.18	-4.15	0.61	-2.56	-2.56	0.49
2003	3	-3.96	-3.96	0.58	-2.70	-2.53	0.47
2003	4	-3.58	-3.77	0.59	-2.63	-2.51	0.45
2003	5	-3.44	-3.63	0.56	-2.73	-2.48	0.45
2003	6	-3.07	-3.57	0.56	-2.51	-2.45	0.44
2003	7	-3.49	-3.54	0.53	-2.37	-2.43	0.44
2003	8	-3.33	-3.55	0.52	-2.15	-2.41	0.44
2003	9	-2.95	-3.56	0.47	-2.20	-2.39	0.44
2003	10	-2.92	-3.53	0.46	-2.22	-2.37	0.44
2003	11	-3.23	-3.53	0.48	-2.20	-2.35	0.44
2003	12	-4.19	-3.58	0.44	-2.44	-2.33	0.44
2004	1	-4.04	-3.61	0.50	-2.28	-2.33	0.44
2004	2	-4.63	-3.61	0.47	-2.42	-2.33	0.45
2004	3	-3.65	-3.62	0.45	-2.42	-2.32	0.45
2004	4	-3.32	-3.61	0.43	-2.45	-2.32	0.44
2004	5	-3.66	-3.59	0.40	-2.38	-2.32	0.44
2004	6	-3.90	-3.53	0.40	-2.44	-2.32	0.43
2004	7	-3.41	-3.49	0.43	-2.33	-2.32	0.43
2004	8	-3.56	-3.45	0.41	-2.14	-2.33	0.40
2004	9	-2.81	-3.40	0.42	-2.14	-2.34	0.40
2004	10	-3.02	-3.39	0.42	-2.24	-2.33	0.39
2004	11	-2.62	-3.37	0.42	-2.23	-2.32	0.39
2004	12	-3.39	-3.33	0.45	-2.33	-2.30	0.39
2005	1	-3.85	-3.27	0.47	-2.40	-2.25	0.48
2005	2	-3.67	-3.21	0.48	-2.53	-2.21	0.46
2005	3	-3.46	-3.15	0.45	-2.41	-2.15	0.47
2005	4	-3.36	-3.07	0.44	-2.37	-2.09	0.45
2005	5	-3.18	-2.96	0.46	-2.21	-2.04	0.45
2005	6	-3.28	-2.82	0.49	-1.99	-1.98	0.43
2005	7	-2.70	-2.61	0.47	-1.78	-1.90	0.42
2005	8	-2.71	-2.38	0.47	-1.53	-1.79	0.42
2005	9	-2.30	-2.16	0.46	-1.45	-1.69	0.41
2005	10	-1.67	-1.93	0.46	-1.50	-1.58	0.41
2005	11	-1.19	-1.72	0.45	-1.62	-1.49	0.41
2005	12	-1.58	-1.53	0.47	-1.56	-1.42	0.40
2006	1	-0.68	-1.38	0.47	-1.24	-1.36	0.40
2006	2	-1.15	-1.27	0.44	-1.23	-1.31	0.40
2006	3	-0.67	-1.20	0.44	-1.13	-1.27	0.41
2006	4	-0.64	-1.17	0.44	-1.20	-1.23	0.40
2006	5	-0.87	-1.16	0.43	-1.22	-1.20	0.40
2006	6	-1.09	-1.17	0.43	-1.13	-1.19	0.39
2006	7	-1.23	-1.24	0.43	-1.21	-1.20	0.39
2006	8	-1.63	-1.35	0.42	-1.01	-1.23	0.40
2006	9	-1.74	-1.47	0.41	-0.97	-1.28	0.37
2006	10	-1.45	-1.61	0.40	-0.98	-1.33	0.37
2006	11	-1.09	-1.76	0.40	-1.31	-1.38	0.37
2006	12	-2.01	-1.95	0.40	-1.63	-1.42	0.39
2007	1	-1.92	-2.12	0.41	-1.53	-1.44	0.36
2007	2	-2.53	-2.22	0.42	-1.66	-1.44	0.36
2007	3	-2.26	-2.27	0.43	-1.79	-1.46	0.38
2007	4	-2.30	-2.32	0.40	-1.77	-1.47	0.37
2007	5	-2.94	-2.42	0.37	-1.77	-1.46	0.37
2007	6	-3.57	-2.50	0.41	-1.55	-1.44	0.36
2007	7	-2.86	-2.50	0.42	-1.30	-1.38	0.35
2007	8	-2.34	-2.42	0.39	-1.08	-1.31	0.34
2007	9	-2.20	-2.30	0.41	-1.18	-1.22	0.35
2007	10	-2.27	-2.19	0.39	-1.09	-1.14	0.38
2007	11	-2.59	-2.05	0.39	-1.09	-1.06	0.38
2007	12	-2.50	-1.86	0.40	-1.19	-0.98	0.39
2008	1	-1.40	-1.71	0.39	-0.71	-0.91	0.35
2008	2	-1.01	-1.64	0.39	-0.69	-0.88	0.36
2008	3	-0.94	-1.62	0.38	-0.75	-0.86	0.36
2008	4	-0.95	-1.61	0.38	-0.78	-0.84	0.36
2008	5	-0.94	-1.60	0.40	-0.78	-0.84	0.36
2008	6	-1.14	-1.58	0.41	-0.60	-0.83	0.35
2008	7	-1.68	-1.60	0.41	-0.72	-0.82	0.37
2008	8	-1.84	-1.62	0.43	-0.88	-0.81	0.37
